CustomerID,Age,Gender,Income,Region,AvgSpending,PurchaseFrequency,FavoriteBrand,PreferredStyle,ShoppingMethod,SustainabilityConcern,CustomizationInterest,BrandLoyaltyScore,DiscountSensitivity,PurchaseTimeOfDay,MarketTrendInterest,CompetitorPriceSensitivity,ProductID,ProductName,ProductCategory,ProductBrand,ProductPrice,ProductMaterial,ProductStyle,ProductDimensions,ProductDescription,PurchaseDate,QuantityPurchased,CompetitorPrice,CompetitorBrand,DataSource
1794,35,Female,68353.64,West,237.53,Weekly,Wayfair,Minimalist,Both,Medium,Yes,9,Low,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5794,Sofa Set,Wall Decor,West Elm,1142.15,Glass,Minimalist,24x18x15 inches,Durable and eco-friendly,2026-03-04,4,1041.1,Target,Web Analytics
1795,30,Other,115126.0,South,664.17,Monthly,IKEA,Bohemian,Online,High,Yes,4,High,Afternoon,"Customization,Handmade",High,5795,Chair,Textiles,Wayfair,904.57,Wood,Industrial,24x18x15 inches,Compact and space-saving,2026-03-05,3,1297.72,Wayfair,Survey
1796,68,Female,49595.61,South,166.26,Weekly,Target,Rustic,Online,Low,No,10,High,Morning,"Sustainable,Smart Homes",Low,5796,Lamp,Furniture,IKEA,1475.53,Fabric,Modern,24x18x15 inches,A stylish addition to any room,2026-03-06,3,1931.32,Wayfair,Web Analytics
1797,22,Female,53106.74,West,270.73,Monthly,Williams-Sonoma,Modern,In-Store,Medium,Yes,4,Low,Afternoon,"Sustainable,Smart Homes",Medium,5797,Sofa Set,Wall Decor,IKEA,769.78,Plastic,Minimalist,24x18x15 inches,Compact and space-saving,2026-03-07,3,1669.47,West Elm,Web Analytics
1798,37,Other,39079.99,South,404.07,Weekly,IKEA,Industrial,In-Store,Medium,Yes,6,High,Evening,"Sustainable,Smart Homes",Medium,5798,Lamp,Textiles,IKEA,1721.77,Metal,Bohemian,30x30x10 inches,Durable and eco-friendly,2026-03-08,2,1439.96,Wayfair,Survey
1799,19,Female,84501.32,North,170.08,Monthly,Target,Rustic,Online,Medium,Yes,8,Medium,Evening,"Customization,Handmade",High,5799,Rug,Textiles,Target,875.2,Plastic,Modern,30x30x10 inches,A stylish addition to any room,2026-03-09,2,968.35,Williams-Sonoma,Web Analytics
1800,28,Other,91188.56,West,272.53,Quarterly,Wayfair,Industrial,In-Store,High,Yes,7,Medium,Afternoon,"Sustainable,Smart Homes",Medium,5800,Curtains,Textiles,Williams-Sonoma,99.28,Fabric,Minimalist,24x18x15 inches,A stylish addition to any room,2026-03-10,4,796.45,Target,Survey
1801,47,Other,87863.81,East,920.14,Weekly,Williams-Sonoma,Modern,Both,Medium,Yes,4,High,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5801,Lamp,Textiles,West Elm,54.38,Glass,Bohemian,12x12x20 inches,Durable and eco-friendly,2026-03-11,1,84.41,IKEA,CRM
1802,49,Male,107501.72,West,117.37,Weekly,IKEA,Bohemian,Both,Medium,No,4,High,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5802,Lamp,Wall Decor,Target,1300.55,Wood,Modern,30x30x10 inches,A stylish addition to any room,2026-03-12,3,731.01,Williams-Sonoma,Web Analytics
1803,49,Other,73778.33,North,688.09,Quarterly,Wayfair,Industrial,Online,Medium,No,5,Medium,Evening,"Customization,Handmade",High,5803,Sofa Set,Furniture,Target,1090.3,Glass,Minimalist,12x12x20 inches,A stylish addition to any room,2026-03-13,2,1699.79,Williams-Sonoma,CRM
1804,67,Male,42101.13,West,445.97,Weekly,Williams-Sonoma,Modern,In-Store,Medium,Yes,10,High,Evening,"Minimalist,Scandinavian,Biophilic",Medium,5804,Chair,Furniture,Wayfair,1094.63,Plastic,Industrial,24x18x15 inches,Compact and space-saving,2026-03-14,2,780.37,West Elm,Survey
1805,55,Other,56046.46,East,705.38,Weekly,West Elm,Industrial,Online,Low,No,5,Medium,Morning,"Sustainable,Smart Homes",High,5805,Wall Art,Textiles,West Elm,1584.22,Fabric,Modern,30x30x10 inches,A stylish addition to any room,2026-03-15,1,933.94,Wayfair,Survey
1806,45,Female,89618.7,East,629.82,Quarterly,Wayfair,Rustic,Both,High,No,1,Low,Afternoon,"Customization,Handmade",High,5806,Chair,Furniture,IKEA,763.93,Wood,Modern,30x30x10 inches,Compact and space-saving,2026-03-16,3,558.23,IKEA,Web Analytics
1807,27,Other,85180.98,West,301.15,Quarterly,West Elm,Industrial,Online,High,No,8,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5807,Rug,Wall Decor,Target,1990.99,Fabric,Bohemian,30x30x10 inches,Durable and eco-friendly,2026-03-17,3,562.78,IKEA,Web Analytics
1808,39,Female,77790.28,West,862.49,Monthly,IKEA,Rustic,Online,Medium,Yes,10,High,Evening,"Customization,Handmade",High,5808,Dining Table,Furniture,West Elm,1892.15,Fabric,Minimalist,12x12x20 inches,Durable and eco-friendly,2026-03-18,1,142.51,Wayfair,Survey
1809,34,Male,91466.8,North,542.75,Quarterly,Target,Rustic,Online,Low,No,5,High,Afternoon,"Sustainable,Smart Homes",High,5809,Lamp,Furniture,Wayfair,45.66,Plastic,Industrial,24x18x15 inches,Durable and eco-friendly,2026-03-19,4,1235.33,Target,Survey
1810,39,Female,87365.18,North,840.28,Quarterly,IKEA,Modern,Online,Medium,Yes,3,Medium,Morning,"Minimalist,Scandinavian,Biophilic",High,5810,Lamp,Lighting,Williams-Sonoma,1793.57,Glass,Bohemian,24x18x15 inches,Durable and eco-friendly,2026-03-20,4,907.18,Wayfair,CRM
1811,60,Other,109319.24,East,465.41,Weekly,Wayfair,Minimalist,Both,High,No,3,Medium,Afternoon,"Sustainable,Smart Homes",Medium,5811,Bookshelf,Furniture,West Elm,1367.49,Fabric,Modern,30x30x10 inches,A stylish addition to any room,2026-03-21,1,1219.8,Target,CRM
1812,36,Female,82741.47,South,986.22,Quarterly,West Elm,Industrial,Online,High,Yes,4,High,Evening,"Minimalist,Scandinavian,Biophilic",High,5812,Lamp,Furniture,IKEA,1014.14,Fabric,Bohemian,30x30x10 inches,A stylish addition to any room,2026-03-22,1,1102.84,IKEA,Web Analytics
1813,34,Male,100074.12,South,793.44,Weekly,West Elm,Bohemian,Online,High,No,7,High,Afternoon,"Customization,Handmade",Medium,5813,Chair,Textiles,Target,1173.84,Fabric,Bohemian,24x18x15 inches,Compact and space-saving,2026-03-23,4,1601.71,West Elm,Web Analytics
1814,41,Female,52383.64,South,969.36,Quarterly,Williams-Sonoma,Rustic,In-Store,Medium,No,5,High,Evening,"Minimalist,Scandinavian,Biophilic",High,5814,Wall Art,Textiles,Williams-Sonoma,1686.88,Wood,Bohemian,12x12x20 inches,Compact and space-saving,2026-03-24,1,1507.0,Williams-Sonoma,Web Analytics
1815,53,Female,91036.43,South,562.89,Quarterly,IKEA,Minimalist,Online,Medium,Yes,1,Low,Morning,"Minimalist,Scandinavian,Biophilic",Low,5815,Dining Table,Lighting,Wayfair,1903.05,Fabric,Modern,30x30x10 inches,Compact and space-saving,2026-03-25,3,1547.48,IKEA,Web Analytics
1816,49,Other,111197.47,East,526.32,Monthly,IKEA,Rustic,In-Store,Low,Yes,5,Low,Morning,"Minimalist,Scandinavian,Biophilic",High,5816,Chair,Wall Decor,IKEA,1129.46,Fabric,Rustic,12x12x20 inches,A stylish addition to any room,2026-03-26,4,1008.49,IKEA,Web Analytics
1817,63,Other,64715.91,South,779.91,Quarterly,Wayfair,Minimalist,Online,Low,No,5,Medium,Afternoon,"Customization,Handmade",Medium,5817,Bookshelf,Lighting,Williams-Sonoma,378.96,Plastic,Bohemian,12x12x20 inches,Compact and space-saving,2026-03-27,4,720.69,IKEA,Web Analytics
1818,69,Female,100119.38,South,892.26,Quarterly,West Elm,Minimalist,In-Store,High,Yes,6,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5818,Chair,Furniture,Wayfair,1286.71,Fabric,Rustic,24x18x15 inches,A stylish addition to any room,2026-03-28,4,1868.2,Williams-Sonoma,Web Analytics
1819,53,Male,95231.04,West,967.73,Weekly,Wayfair,Bohemian,Online,High,Yes,7,Low,Evening,"Sustainable,Smart Homes",Low,5819,Sofa Set,Furniture,IKEA,170.91,Fabric,Industrial,24x18x15 inches,Durable and eco-friendly,2026-03-29,3,127.45,Target,Web Analytics
1820,45,Female,35357.36,South,392.1,Weekly,Wayfair,Minimalist,In-Store,Low,Yes,5,Low,Morning,"Customization,Handmade",High,5820,Rug,Wall Decor,Target,1277.57,Plastic,Industrial,12x12x20 inches,A stylish addition to any room,2026-03-30,1,322.19,West Elm,CRM
1821,31,Male,82335.75,West,818.83,Monthly,West Elm,Bohemian,Online,High,Yes,2,Medium,Morning,"Customization,Handmade",Low,5821,Wall Art,Wall Decor,Wayfair,1621.05,Wood,Industrial,12x12x20 inches,Durable and eco-friendly,2026-03-31,2,850.81,West Elm,Survey
1822,53,Male,41717.04,East,289.58,Quarterly,Wayfair,Modern,Online,Low,No,2,Low,Morning,"Sustainable,Smart Homes",High,5822,Dining Table,Textiles,Williams-Sonoma,719.6,Glass,Minimalist,24x18x15 inches,Compact and space-saving,2026-04-01,2,1235.64,West Elm,Survey
1823,23,Male,117058.73,West,591.02,Weekly,West Elm,Rustic,In-Store,Medium,Yes,4,Medium,Morning,"Customization,Handmade",High,5823,Rug,Furniture,IKEA,160.95,Plastic,Modern,30x30x10 inches,A stylish addition to any room,2026-04-02,3,36.24,Target,Web Analytics
1824,26,Female,103026.68,North,261.86,Quarterly,Wayfair,Bohemian,Online,High,No,1,High,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5824,Sofa Set,Furniture,West Elm,1390.61,Wood,Rustic,12x12x20 inches,Compact and space-saving,2026-04-03,3,1444.26,Wayfair,Survey
1825,38,Male,39875.14,West,412.66,Monthly,Target,Rustic,Online,High,No,7,Medium,Afternoon,"Customization,Handmade",Low,5825,Rug,Furniture,IKEA,691.87,Glass,Minimalist,30x30x10 inches,Compact and space-saving,2026-04-04,1,1126.28,Wayfair,Web Analytics
1826,29,Female,40957.68,South,938.22,Weekly,Wayfair,Industrial,Online,Low,Yes,1,Low,Evening,"Sustainable,Smart Homes",Low,5826,Bookshelf,Furniture,Williams-Sonoma,513.21,Fabric,Rustic,12x12x20 inches,Durable and eco-friendly,2026-04-05,2,979.71,West Elm,CRM
1827,47,Male,83502.65,West,231.48,Weekly,Wayfair,Modern,Online,Medium,Yes,3,Low,Morning,"Customization,Handmade",Medium,5827,Lamp,Furniture,Williams-Sonoma,1384.58,Plastic,Modern,24x18x15 inches,Compact and space-saving,2026-04-06,4,858.52,IKEA,Web Analytics
1828,48,Male,61040.03,West,669.16,Monthly,Target,Industrial,Both,High,Yes,10,Low,Afternoon,"Sustainable,Smart Homes",Medium,5828,Lamp,Furniture,West Elm,1939.78,Fabric,Bohemian,30x30x10 inches,A stylish addition to any room,2026-04-07,3,1048.58,IKEA,CRM
1829,57,Female,33141.53,East,633.66,Quarterly,IKEA,Industrial,Online,High,Yes,7,Medium,Afternoon,"Customization,Handmade",Low,5829,Wall Art,Furniture,Williams-Sonoma,1495.74,Plastic,Minimalist,24x18x15 inches,Compact and space-saving,2026-04-08,2,340.34,Williams-Sonoma,CRM
1830,21,Other,78747.74,East,208.66,Weekly,West Elm,Minimalist,Both,Low,No,6,Low,Morning,"Sustainable,Smart Homes",Medium,5830,Rug,Furniture,IKEA,992.87,Glass,Modern,12x12x20 inches,Durable and eco-friendly,2026-04-09,4,235.25,Wayfair,CRM
1831,48,Other,64906.06,South,393.38,Weekly,Williams-Sonoma,Minimalist,Both,Medium,No,7,Medium,Afternoon,"Customization,Handmade",High,5831,Chair,Textiles,Wayfair,1209.01,Wood,Minimalist,24x18x15 inches,Durable and eco-friendly,2026-04-10,4,593.48,IKEA,Web Analytics
1832,44,Female,39096.88,North,606.68,Monthly,Target,Industrial,Online,Low,Yes,5,High,Evening,"Minimalist,Scandinavian,Biophilic",Low,5832,Lamp,Lighting,IKEA,301.71,Plastic,Industrial,30x30x10 inches,Compact and space-saving,2026-04-11,1,1424.82,West Elm,CRM
1833,42,Female,102172.84,North,268.46,Monthly,IKEA,Minimalist,In-Store,Medium,No,8,High,Evening,"Sustainable,Smart Homes",Low,5833,Wall Art,Furniture,Williams-Sonoma,1630.16,Wood,Minimalist,24x18x15 inches,Durable and eco-friendly,2026-04-12,3,1184.81,Williams-Sonoma,Web Analytics
1834,22,Other,112356.91,West,820.56,Monthly,Wayfair,Rustic,In-Store,Medium,Yes,6,Low,Morning,"Sustainable,Smart Homes",Medium,5834,Wall Art,Textiles,West Elm,1216.5,Fabric,Bohemian,30x30x10 inches,Compact and space-saving,2026-04-13,4,970.64,Wayfair,CRM
1835,23,Other,98093.45,North,974.94,Quarterly,IKEA,Minimalist,Online,Low,No,4,Medium,Evening,"Customization,Handmade",High,5835,Bookshelf,Furniture,West Elm,1932.34,Fabric,Bohemian,24x18x15 inches,Durable and eco-friendly,2026-04-14,3,1151.61,Williams-Sonoma,CRM
1836,22,Other,104018.01,East,293.28,Quarterly,Target,Industrial,Both,Low,No,1,Medium,Afternoon,"Customization,Handmade",Low,5836,Wall Art,Wall Decor,Target,1959.38,Glass,Rustic,24x18x15 inches,Compact and space-saving,2026-04-15,2,1127.33,IKEA,Survey
1837,68,Female,49484.15,South,268.22,Quarterly,Wayfair,Minimalist,In-Store,Medium,No,2,Low,Evening,"Customization,Handmade",Low,5837,Sofa Set,Furniture,West Elm,722.08,Glass,Minimalist,30x30x10 inches,Compact and space-saving,2026-04-16,2,627.94,West Elm,Web Analytics
1838,44,Male,53721.57,South,509.44,Monthly,IKEA,Minimalist,Online,Low,Yes,6,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5838,Chair,Lighting,West Elm,1977.32,Metal,Industrial,30x30x10 inches,A stylish addition to any room,2026-04-17,3,212.96,West Elm,Survey
1839,25,Female,48767.48,East,772.99,Weekly,Williams-Sonoma,Bohemian,Online,High,Yes,4,Low,Morning,"Customization,Handmade",Medium,5839,Lamp,Textiles,Williams-Sonoma,1914.53,Metal,Bohemian,30x30x10 inches,A stylish addition to any room,2026-04-18,4,1795.63,West Elm,CRM
1840,26,Other,98855.71,South,353.44,Quarterly,West Elm,Bohemian,Both,High,No,3,Low,Morning,"Sustainable,Smart Homes",Medium,5840,Lamp,Wall Decor,Wayfair,1286.87,Glass,Rustic,12x12x20 inches,Compact and space-saving,2026-04-19,4,1207.82,IKEA,Survey
1841,32,Male,115312.54,West,117.89,Monthly,West Elm,Industrial,In-Store,High,Yes,7,High,Afternoon,"Customization,Handmade",Medium,5841,Dining Table,Wall Decor,Wayfair,680.26,Fabric,Industrial,24x18x15 inches,A stylish addition to any room,2026-04-20,2,1401.54,Target,CRM
1842,53,Female,94515.35,South,587.1,Quarterly,Target,Rustic,Online,High,Yes,7,Low,Afternoon,"Minimalist,Scandinavian,Biophilic",Medium,5842,Sofa Set,Furniture,Williams-Sonoma,1511.61,Wood,Industrial,30x30x10 inches,A stylish addition to any room,2026-04-21,4,938.71,West Elm,Survey
1843,58,Other,109332.01,North,960.94,Weekly,Wayfair,Modern,In-Store,High,No,2,Medium,Evening,"Customization,Handmade",High,5843,Lamp,Lighting,West Elm,557.05,Glass,Industrial,12x12x20 inches,Durable and eco-friendly,2026-04-22,4,1517.83,Target,Survey
1844,24,Female,87482.92,South,452.15,Weekly,Wayfair,Modern,Online,Low,Yes,8,Low,Afternoon,"Customization,Handmade",High,5844,Bookshelf,Lighting,IKEA,1267.09,Wood,Modern,12x12x20 inches,A stylish addition to any room,2026-04-23,2,1177.3,West Elm,Web Analytics
1845,49,Male,64889.39,South,478.12,Monthly,West Elm,Industrial,Online,Medium,Yes,1,High,Morning,"Sustainable,Smart Homes",Low,5845,Lamp,Furniture,Wayfair,68.67,Metal,Bohemian,30x30x10 inches,Durable and eco-friendly,2026-04-24,1,126.53,Target,Web Analytics
1846,25,Other,68318.55,East,972.01,Weekly,IKEA,Rustic,Online,Low,No,10,High,Afternoon,"Customization,Handmade",Low,5846,Dining Table,Furniture,Williams-Sonoma,1264.59,Wood,Modern,30x30x10 inches,A stylish addition to any room,2026-04-25,2,1782.39,Wayfair,Survey
1847,64,Female,36778.93,East,725.15,Monthly,Wayfair,Rustic,Both,High,No,7,Medium,Evening,"Minimalist,Scandinavian,Biophilic",High,5847,Curtains,Textiles,IKEA,1904.18,Glass,Modern,30x30x10 inches,A stylish addition to any room,2026-04-26,3,624.96,Wayfair,Survey
1848,68,Male,32831.15,North,747.25,Monthly,Williams-Sonoma,Rustic,Both,High,No,10,Low,Evening,"Customization,Handmade",Low,5848,Rug,Textiles,West Elm,485.58,Fabric,Bohemian,12x12x20 inches,Compact and space-saving,2026-04-27,1,293.02,West Elm,Web Analytics
1849,32,Male,92592.8,East,606.43,Monthly,Williams-Sonoma,Bohemian,Both,Low,No,1,Medium,Afternoon,"Customization,Handmade",High,5849,Rug,Furniture,Williams-Sonoma,1560.8,Glass,Minimalist,12x12x20 inches,A stylish addition to any room,2026-04-28,3,194.32,Williams-Sonoma,CRM
1850,54,Female,69458.6,North,977.15,Monthly,Wayfair,Industrial,In-Store,Low,Yes,3,Medium,Evening,"Sustainable,Smart Homes",Medium,5850,Sofa Set,Furniture,Wayfair,600.98,Plastic,Rustic,24x18x15 inches,Compact and space-saving,2026-04-29,1,1446.47,Williams-Sonoma,CRM
1851,36,Male,79699.36,West,719.98,Weekly,Wayfair,Modern,Both,Medium,Yes,3,Low,Evening,"Customization,Handmade",High,5851,Wall Art,Wall Decor,IKEA,1421.54,Plastic,Bohemian,12x12x20 inches,Compact and space-saving,2026-04-30,1,1413.86,IKEA,CRM
1852,56,Other,80189.51,North,905.53,Weekly,West Elm,Rustic,Both,High,No,10,High,Morning,"Sustainable,Smart Homes",High,5852,Dining Table,Lighting,IKEA,1405.95,Plastic,Rustic,30x30x10 inches,Compact and space-saving,2026-05-01,2,1406.32,Wayfair,CRM
1853,23,Male,54963.82,South,729.44,Weekly,Target,Industrial,In-Store,Low,No,2,Medium,Afternoon,"Sustainable,Smart Homes",Low,5853,Curtains,Textiles,Wayfair,385.78,Fabric,Minimalist,24x18x15 inches,Compact and space-saving,2026-05-02,2,1833.19,Wayfair,Survey
1854,36,Female,72830.33,North,761.6,Weekly,West Elm,Modern,In-Store,Medium,Yes,10,Medium,Morning,"Customization,Handmade",High,5854,Dining Table,Furniture,IKEA,1202.31,Glass,Bohemian,24x18x15 inches,A stylish addition to any room,2026-05-03,3,710.91,Williams-Sonoma,CRM
1855,45,Other,72368.42,West,361.37,Monthly,Target,Bohemian,In-Store,High,Yes,5,High,Morning,"Sustainable,Smart Homes",Medium,5855,Curtains,Furniture,Wayfair,1721.15,Plastic,Industrial,24x18x15 inches,Compact and space-saving,2026-05-04,2,1131.04,West Elm,Survey
1856,34,Male,64958.45,South,373.13,Monthly,Williams-Sonoma,Minimalist,In-Store,High,Yes,4,Low,Evening,"Sustainable,Smart Homes",Medium,5856,Curtains,Textiles,Williams-Sonoma,777.42,Glass,Bohemian,24x18x15 inches,A stylish addition to any room,2026-05-05,1,1246.6,IKEA,Survey
1857,59,Male,103860.78,North,804.69,Weekly,Target,Modern,Both,High,No,6,Low,Morning,"Customization,Handmade",Low,5857,Lamp,Wall Decor,Target,1426.35,Metal,Minimalist,30x30x10 inches,A stylish addition to any room,2026-05-06,2,1959.37,Wayfair,CRM
1858,36,Other,70604.76,East,367.04,Quarterly,West Elm,Modern,Both,Low,No,2,Low,Afternoon,"Customization,Handmade",Low,5858,Bookshelf,Wall Decor,West Elm,1355.37,Plastic,Modern,24x18x15 inches,Durable and eco-friendly,2026-05-07,3,638.45,IKEA,CRM
1859,48,Other,84328.01,East,606.49,Quarterly,Wayfair,Modern,In-Store,High,No,4,High,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5859,Lamp,Furniture,Williams-Sonoma,529.88,Plastic,Bohemian,30x30x10 inches,Durable and eco-friendly,2026-05-08,1,1913.54,Wayfair,CRM
1860,28,Male,110596.81,East,324.42,Quarterly,Target,Minimalist,Both,High,No,7,Medium,Afternoon,"Minimalist,Scandinavian,Biophilic",Low,5860,Bookshelf,Lighting,West Elm,1838.91,Fabric,Industrial,12x12x20 inches,Durable and eco-friendly,2026-05-09,3,314.49,Target,Web Analytics
1861,32,Other,107961.03,North,835.29,Weekly,West Elm,Rustic,Online,Medium,Yes,1,High,Morning,"Sustainable,Smart Homes",Medium,5861,Dining Table,Lighting,West Elm,1135.75,Glass,Bohemian,30x30x10 inches,Compact and space-saving,2026-05-10,4,1532.72,Target,Survey
1862,27,Female,110138.0,North,199.45,Monthly,Williams-Sonoma,Minimalist,Both,Low,No,3,Medium,Afternoon,"Sustainable,Smart Homes",Low,5862,Wall Art,Furniture,Wayfair,723.48,Fabric,Modern,24x18x15 inches,A stylish addition to any room,2026-05-11,2,1273.11,IKEA,CRM
1863,60,Male,54300.45,West,846.5,Monthly,Target,Modern,Online,Medium,No,1,Medium,Afternoon,"Customization,Handmade",Low,5863,Rug,Textiles,Target,345.43,Fabric,Bohemian,12x12x20 inches,A stylish addition to any room,2026-05-12,1,1637.45,Williams-Sonoma,Web Analytics
1864,40,Female,33148.42,South,642.46,Quarterly,Williams-Sonoma,Bohemian,In-Store,Low,Yes,2,Low,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5864,Sofa Set,Lighting,West Elm,957.45,Glass,Industrial,12x12x20 inches,Compact and space-saving,2026-05-13,3,76.8,Williams-Sonoma,Survey
1865,20,Male,53496.01,South,268.22,Quarterly,Williams-Sonoma,Modern,In-Store,High,No,9,Low,Morning,"Minimalist,Scandinavian,Biophilic",High,5865,Chair,Textiles,West Elm,1465.62,Metal,Minimalist,12x12x20 inches,Durable and eco-friendly,2026-05-14,2,174.7,Wayfair,Survey
1866,20,Female,55083.66,South,587.83,Monthly,IKEA,Bohemian,Both,Medium,Yes,10,Low,Morning,"Customization,Handmade",High,5866,Bookshelf,Textiles,Williams-Sonoma,1254.81,Glass,Industrial,24x18x15 inches,Durable and eco-friendly,2026-05-15,2,158.0,Target,Survey
1867,35,Female,111842.43,South,354.25,Quarterly,Target,Industrial,In-Store,Low,No,5,High,Morning,"Customization,Handmade",Low,5867,Rug,Textiles,Target,1459.56,Metal,Minimalist,30x30x10 inches,A stylish addition to any room,2026-05-16,3,1194.06,Target,CRM
1868,42,Other,88431.85,North,391.12,Quarterly,West Elm,Bohemian,Both,Low,Yes,4,Low,Evening,"Customization,Handmade",Medium,5868,Sofa Set,Wall Decor,Target,1587.69,Fabric,Industrial,30x30x10 inches,A stylish addition to any room,2026-05-17,1,1213.81,IKEA,CRM
1869,60,Male,37353.36,North,416.38,Monthly,Target,Modern,Both,High,Yes,4,High,Morning,"Customization,Handmade",Medium,5869,Wall Art,Lighting,West Elm,893.19,Metal,Rustic,24x18x15 inches,A stylish addition to any room,2026-05-18,3,1814.09,IKEA,Survey
1870,37,Other,42184.07,West,156.99,Quarterly,Target,Minimalist,Both,High,Yes,8,Low,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5870,Dining Table,Wall Decor,Target,1049.93,Metal,Bohemian,24x18x15 inches,Durable and eco-friendly,2026-05-19,2,945.85,Williams-Sonoma,Survey
1871,46,Other,44010.85,South,987.37,Quarterly,Williams-Sonoma,Modern,Both,Medium,No,3,Low,Afternoon,"Customization,Handmade",High,5871,Wall Art,Lighting,Williams-Sonoma,1973.12,Metal,Bohemian,12x12x20 inches,A stylish addition to any room,2026-05-20,3,154.74,Williams-Sonoma,Web Analytics
1872,39,Male,86737.96,North,128.38,Weekly,Williams-Sonoma,Modern,Online,Medium,No,4,Low,Afternoon,"Customization,Handmade",Medium,5872,Bookshelf,Furniture,Wayfair,1936.74,Plastic,Modern,30x30x10 inches,Durable and eco-friendly,2026-05-21,4,434.87,Williams-Sonoma,Web Analytics
1873,67,Female,96187.26,North,696.25,Quarterly,Williams-Sonoma,Industrial,Online,Low,No,2,High,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5873,Dining Table,Textiles,West Elm,841.34,Plastic,Rustic,24x18x15 inches,Durable and eco-friendly,2026-05-22,2,35.98,West Elm,Survey
1874,32,Male,107367.95,North,434.1,Weekly,Williams-Sonoma,Rustic,In-Store,Medium,No,6,Medium,Morning,"Customization,Handmade",High,5874,Curtains,Lighting,IKEA,1376.66,Fabric,Modern,24x18x15 inches,Durable and eco-friendly,2026-05-23,1,1557.89,Target,Web Analytics
1875,56,Male,114657.29,North,681.41,Monthly,West Elm,Modern,Online,High,No,9,High,Morning,"Minimalist,Scandinavian,Biophilic",Medium,5875,Lamp,Lighting,West Elm,549.83,Glass,Bohemian,30x30x10 inches,Compact and space-saving,2026-05-24,4,1634.89,Target,Survey
1876,27,Male,48153.41,South,420.62,Weekly,Wayfair,Industrial,In-Store,Medium,No,4,High,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5876,Curtains,Furniture,West Elm,322.34,Metal,Modern,12x12x20 inches,Compact and space-saving,2026-05-25,3,1995.92,IKEA,Web Analytics
1877,38,Other,57879.52,South,706.38,Monthly,IKEA,Minimalist,In-Store,Medium,Yes,6,High,Afternoon,"Customization,Handmade",Low,5877,Sofa Set,Wall Decor,Wayfair,1541.43,Plastic,Minimalist,12x12x20 inches,A stylish addition to any room,2026-05-26,1,836.15,Target,Survey
1878,69,Male,51629.06,North,756.31,Weekly,Williams-Sonoma,Industrial,Both,Low,No,4,Medium,Morning,"Customization,Handmade",Low,5878,Lamp,Lighting,IKEA,883.64,Glass,Rustic,12x12x20 inches,Durable and eco-friendly,2026-05-27,4,58.21,IKEA,CRM
1879,46,Male,62288.54,East,721.5,Weekly,Williams-Sonoma,Industrial,Both,High,No,2,High,Afternoon,"Sustainable,Smart Homes",Low,5879,Dining Table,Lighting,IKEA,370.56,Metal,Industrial,30x30x10 inches,A stylish addition to any room,2026-05-28,3,484.77,West Elm,Survey
1880,49,Male,112319.86,West,202.57,Weekly,IKEA,Bohemian,Both,Low,Yes,6,Low,Afternoon,"Sustainable,Smart Homes",Low,5880,Chair,Wall Decor,IKEA,1522.52,Glass,Minimalist,24x18x15 inches,Durable and eco-friendly,2026-05-29,4,1183.78,Williams-Sonoma,CRM
1881,27,Female,81760.13,South,691.2,Quarterly,Williams-Sonoma,Rustic,Both,High,Yes,7,Medium,Morning,"Minimalist,Scandinavian,Biophilic",Low,5881,Sofa Set,Wall Decor,Wayfair,1832.04,Wood,Industrial,24x18x15 inches,A stylish addition to any room,2026-05-30,2,1924.65,West Elm,Survey
1882,30,Female,96437.27,South,351.99,Quarterly,Wayfair,Rustic,Both,High,No,4,High,Afternoon,"Minimalist,Scandinavian,Biophilic",High,5882,Sofa Set,Lighting,Target,1867.88,Metal,Modern,24x18x15 inches,A stylish addition to any room,2026-05-31,1,225.09,Williams-Sonoma,CRM
1883,64,Female,74110.73,East,125.92,Quarterly,Target,Minimalist,Both,Low,Yes,7,High,Morning,"Sustainable,Smart Homes",High,5883,Lamp,Wall Decor,IKEA,1200.74,Glass,Bohemian,24x18x15 inches,Compact and space-saving,2026-06-01,4,260.71,Williams-Sonoma,Web Analytics
1884,40,Female,32597.21,South,473.35,Quarterly,IKEA,Industrial,Online,Medium,No,8,Medium,Evening,"Minimalist,Scandinavian,Biophilic",High,5884,Sofa Set,Furniture,Target,969.69,Metal,Minimalist,30x30x10 inches,Compact and space-saving,2026-06-02,2,1409.48,IKEA,CRM
1885,67,Other,35777.59,East,490.19,Quarterly,West Elm,Minimalist,In-Store,Low,Yes,3,High,Evening,"Sustainable,Smart Homes",Medium,5885,Dining Table,Furniture,Williams-Sonoma,300.9,Metal,Rustic,12x12x20 inches,Compact and space-saving,2026-06-03,3,1341.07,Williams-Sonoma,Web Analytics
